case_test, size, search_type,count,time,ids,right_answer
tests/677-test.txt,18,B&B BFS,355,2.602,16 17 ,16 17 
tests/678-test.txt,16,Blind Search,1048576,11.082,0 3 ,0 3 
tests/678-test.txt,16,Best-Fit Search,16,0.02,3 0 ,0 3 
tests/678-test.txt,16,B&B DFS,55,0.239,0 3 ,0 3 
tests/678-test.txt,16,B&B BFS,229,1.543,0 3 ,0 3 
tests/679-test.txt,23,Blind Search,192937984,1827.35,6 13 ,6 13 
tests/679-test.txt,23,Best-Fit Search,23,0.031,13 6 ,6 13 
tests/679-test.txt,23,B&B DFS,53,0.355,6 13 ,6 13 
tests/679-test.txt,23,B&B BFS,597,5.233,6 13 ,6 13 
tests/680-test.txt,13,Blind Search,106496,1.235,7 ,7 
tests/680-test.txt,13,Best-Fit Search,13,0.017,6 ,7 
tests/680-test.txt,13,B&B DFS,49,0.154,7 ,7 
tests/680-test.txt,13,B&B BFS,59,0.358,7 ,7 
tests/681-test.txt,20,Blind Search,20971520,206.767,11 16 17 ,11 16 17 
tests/681-test.txt,20,Best-Fit Search,20,0.028,17 16 11 ,11 16 17 
tests/681-test.txt,20,B&B DFS,43,0.292,11 16 17 ,11 16 17 
tests/681-test.txt,20,B&B BFS,515,4.174,11 16 17 ,11 16 17 
tests/682-test.txt,15,Blind Search,491520,5.278,0 1 9 11 12 ,0 1 9 11 12 
tests/682-test.txt,15,Best-Fit Search,15,0.019,12 1 11 0 9 ,0 1 9 11 12 
tests/682-test.txt,15,B&B DFS,37,0.209,0 1 9 11 12 ,0 1 9 11 12 
tests/682-test.txt,15,B&B BFS,1073,8.078,0 1 9 11 12 ,0 1 9 11 12 
tests/683-test.txt,14,Blind Search,229376,2.765,,
tests/683-test.txt,14,Best-Fit Search,14,0.021,,
tests/683-test.txt,14,B&B DFS,29,0.115,,
tests/683-test.txt,14,B&B BFS,29,0.237,,
tests/684-test.txt,8,Blind Search,2048,0.045,3 4 5 ,3 4 5 
tests/684-test.txt,8,Best-Fit Search,8,0.014,3 5 6 2 ,3 4 5 
tests/684-test.txt,8,B&B DFS,33,0.127,3 4 5 ,3 4 5 
tests/684-test.txt,8,B&B BFS,45,0.332,3 4 5 ,3 4 5 
tests/685-test.txt,18,Blind Search,4718592,48.461,5 6 10 14 17 ,5 6 10 14 17 
tests/685-test.txt,18,Best-Fit Search,18,0.024,17 10 6 14 5 ,5 6 10 14 17 
tests/685-test.txt,18,B&B DFS,41,0.262,5 6 10 14 17 ,5 6 10 14 17 
tests/685-test.txt,18,B&B BFS,1845,14.514,5 6 10 14 17 ,5 6 10 14 17 
tests/686-test.txt,27,Blind Search,-671088640,33178.4,0 12 17 22 24 ,0 12 17 22 24 
tests/686-test.txt,27,Best-Fit Search,27,0.038,17 0 12 22 16 11 ,0 12 17 22 24 
tests/686-test.txt,27,B&B DFS,373,3.373,0 12 17 22 24 ,0 12 17 22 24 
tests/686-test.txt,27,B&B BFS,38659,405.29,0 12 17 22 24 ,0 12 17 22 24 
tests/687-test.txt,13,Blind Search,106496,1.281,0 1 2 3 10 ,0 1 2 3 10 
tests/687-test.txt,13,Best-Fit Search,13,0.017,0 2 1 3 10 ,0 1 2 3 10 
tests/687-test.txt,13,B&B DFS,25,0.109,0 1 2 3 10 ,0 1 2 3 10 
tests/687-test.txt,13,B&B BFS,435,2.99,0 1 2 3 10 ,0 1 2 3 10 
tests/688-test.txt,19,Blind Search,9961472,99.564,4 ,4 
tests/688-test.txt,19,Best-Fit Search,19,0.025,4 ,4 
tests/688-test.txt,19,B&B DFS,43,0.184,4 ,4 
tests/688-test.txt,19,B&B BFS,97,0.736,4 ,4 
tests/689-test.txt,17,Blind Search,2228224,23.112,0 ,0 
tests/689-test.txt,17,Best-Fit Search,17,0.021,6 ,0 
tests/689-test.txt,17,B&B DFS,101,0.391,0 ,0 
tests/689-test.txt,17,B&B BFS,167,1.245,0 ,0 
tests/690-test.txt,8,Blind Search,2048,0.035,,
tests/690-test.txt,8,Best-Fit Search,8,0.011,,
tests/690-test.txt,8,B&B DFS,17,0.042,,
tests/690-test.txt,8,B&B BFS,17,0.085,,
tests/691-test.txt,14,Blind Search,229376,2.608,0 1 2 6 12 ,0 1 2 6 12 
tests/691-test.txt,14,Best-Fit Search,14,0.018,1 12 6 2 0 ,0 1 2 6 12 
tests/691-test.txt,14,B&B DFS,75,0.338,0 1 2 6 12 ,0 1 2 6 12 
tests/691-test.txt,14,B&B BFS,467,3.315,0 1 2 6 12 ,0 1 2 6 12 
tests/692-test.txt,10,Blind Search,10240,0.142,3 4 8 ,3 4 8 
tests/692-test.txt,10,Best-Fit Search,10,0.015,4 3 8 ,3 4 8 
tests/692-test.txt,10,B&B DFS,15,0.063,3 4 8 ,3 4 8 
tests/692-test.txt,10,B&B BFS,137,0.802,3 4 8 ,3 4 8 
tests/693-test.txt,12,Blind Search,49152,0.571,0 2 6 7 10 ,0 2 6 7 10 
tests/693-test.txt,12,Best-Fit Search,12,0.016,7 10 6 2 3 ,0 2 6 7 10 
tests/693-test.txt,12,B&B DFS,39,0.171,0 2 6 7 10 ,0 2 6 7 10 
tests/693-test.txt,12,B&B BFS,235,1.836,0 2 6 7 10 ,0 2 6 7 10 
tests/694-test.txt,11,Blind Search,22528,0.295,2 7 ,2 7 
tests/694-test.txt,11,Best-Fit Search,11,0.015,2 7 ,2 7 
tests/694-test.txt,11,B&B DFS,39,0.118,2 7 ,2 7 
tests/694-test.txt,11,B&B BFS,49,0.287,2 7 ,2 7 
tests/695-test.txt,21,Blind Search,44040192,429.606,13 ,13 
tests/695-test.txt,21,Best-Fit Search,21,0.027,15 ,13 
tests/695-test.txt,21,B&B DFS,97,0.439,13 ,13 
tests/695-test.txt,21,B&B BFS,191,1.542,13 ,13 
tests/696-test.txt,20,Blind Search,20971520,206.916,1 6 13 15 18 ,1 6 13 15 18 
tests/696-test.txt,20,Best-Fit Search,20,0.028,15 1 13 18 6 ,1 6 13 15 18 
tests/696-test.txt,20,B&B DFS,49,0.347,1 6 13 15 18 ,1 6 13 15 18 
tests/696-test.txt,20,B&B BFS,2937,25.111,1 6 13 15 18 ,1 6 13 15 18 
tests/697-test.txt,10,Blind Search,10240,0.14,3 4 8 9 ,3 4 8 9 
tests/697-test.txt,10,Best-Fit Search,10,0.014,8 9 4 3 ,3 4 8 9 
tests/697-test.txt,10,B&B DFS,17,0.075,3 4 8 9 ,3 4 8 9 
tests/697-test.txt,10,B&B BFS,101,0.622,3 4 8 9 ,3 4 8 9 
tests/698-test.txt,26,Blind Search,1744830464,16114.7,9 20 ,9 20 
tests/698-test.txt,26,Best-Fit Search,26,0.039,20 9 ,9 20 
tests/698-test.txt,26,B&B DFS,51,0.35,9 20 ,9 20 
tests/698-test.txt,26,B&B BFS,419,4.049,9 20 ,9 20 
tests/699-test.txt,21,Blind Search,44040192,425.454,1 2 3 4 8 12 15 ,1 2 3 4 8 12 15 
tests/699-test.txt,21,Best-Fit Search,21,0.03,1 4 8 12 15 3 5 ,1 2 3 4 8 12 15 
tests/699-test.txt,21,B&B DFS,143,0.998,1 2 3 4 8 12 15 ,1 2 3 4 8 12 15 
tests/699-test.txt,21,B&B BFS,13393,124.518,1 2 3 4 8 12 15 ,1 2 3 4 8 12 15 
tests/700-test.txt,19,Blind Search,9961472,99.807,8 9 13 14 16 18 ,8 9 13 14 16 18 
tests/700-test.txt,19,Best-Fit Search,19,0.027,13 8 9 14 16 18 ,8 9 13 14 16 18 
tests/700-test.txt,19,B&B DFS,57,0.39,8 9 13 14 16 18 ,8 9 13 14 16 18 
tests/700-test.txt,19,B&B BFS,4951,46.185,8 9 13 14 16 18 ,8 9 13 14 16 18 
tests/701-test.txt,9,Blind Search,4608,0.065,5 7 ,5 7 
tests/701-test.txt,9,Best-Fit Search,9,0.012,5 7 ,5 7 
tests/701-test.txt,9,B&B DFS,61,0.169,5 7 ,5 7 
tests/701-test.txt,9,B&B BFS,93,0.474,5 7 ,5 7 
tests/702-test.txt,27,Blind Search,-671088640,33143.1,0 8 13 18 20 23 ,0 8 13 18 20 23 
tests/702-test.txt,27,Best-Fit Search,27,0.038,13 8 20 23 18 0 ,0 8 13 18 20 23 
tests/702-test.txt,27,B&B DFS,113,1.062,0 8 13 18 20 23 ,0 8 13 18 20 23 
tests/702-test.txt,27,B&B BFS,83657,912.471,0 8 13 18 20 23 ,0 8 13 18 20 23 
tests/703-test.txt,24,Blind Search,402653184,3776.24,,
tests/703-test.txt,24,Best-Fit Search,24,0.034,,
tests/703-test.txt,24,B&B DFS,49,0.236,,
tests/703-test.txt,24,B&B BFS,49,0.441,,
tests/704-test.txt,22,Blind Search,92274688,883.77,,
tests/704-test.txt,22,Best-Fit Search,22,0.03,,
tests/704-test.txt,22,B&B DFS,45,0.208,,
tests/704-test.txt,22,B&B BFS,45,0.393,,
tests/705-test.txt,26,Blind Search,1744830464,16095.5,1 12 16 ,1 12 16 
tests/705-test.txt,26,Best-Fit Search,26,0.039,1 16 14 ,1 12 16 
tests/705-test.txt,26,B&B DFS,93,0.694,1 12 16 ,1 12 16 
tests/705-test.txt,26,B&B BFS,961,9.256,1 12 16 ,1 12 16 
tests/706-test.txt,11,Blind Search,22528,0.299,1 5 6 7 10 ,1 5 6 7 10 
tests/706-test.txt,11,Best-Fit Search,11,0.015,1 5 7 6 2 ,1 5 6 7 10 
tests/706-test.txt,11,B&B DFS,47,0.191,1 5 6 7 10 ,1 5 6 7 10 
tests/706-test.txt,11,B&B BFS,135,0.924,1 5 6 7 10 ,1 5 6 7 10 
tests/707-test.txt,17,Blind Search,2228224,24.544,,
tests/707-test.txt,17,Best-Fit Search,17,0.021,,
tests/707-test.txt,17,B&B DFS,35,0.131,,
tests/707-test.txt,17,B&B BFS,35,0.254,,
tests/708-test.txt,15,Blind Search,491520,5.291,0 4 8 12 ,0 4 8 12 
tests/708-test.txt,15,Best-Fit Search,15,0.031,12 8 4 0 ,0 4 8 12 
tests/708-test.txt,15,B&B DFS,29,0.156,0 4 8 12 ,0 4 8 12 
tests/708-test.txt,15,B&B BFS,715,5.355,0 4 8 12 ,0 4 8 12 
tests/709-test.txt,21,Blind Search,44040192,427.974,,
tests/709-test.txt,21,Best-Fit Search,21,0.027,,
tests/709-test.txt,21,B&B DFS,43,0.189,,
tests/709-test.txt,21,B&B BFS,43,0.352,,
tests/710-test.txt,11,Blind Search,22528,0.294,0 1 ,0 1 
tests/710-test.txt,11,Best-Fit Search,11,0.015,1 0 ,0 1 
tests/710-test.txt,11,B&B DFS,19,0.079,0 1 ,0 1 
tests/710-test.txt,11,B&B BFS,107,0.621,0 1 ,0 1 
tests/711-test.txt,17,Blind Search,2228224,23.979,15 ,15 
tests/711-test.txt,17,Best-Fit Search,17,0.023,2 16 ,15 
tests/711-test.txt,17,B&B DFS,159,0.615,15 ,15 
tests/711-test.txt,17,B&B BFS,281,2.001,15 ,15 
tests/712-test.txt,25,Blind Search,838860800,7802.35,4 10 16 20 21 23 ,4 10 16 20 21 23 
tests/712-test.txt,25,Best-Fit Search,25,0.037,16 21 20 23 4 0 ,4 10 16 20 21 23 
tests/712-test.txt,25,B&B DFS,197,1.671,4 10 16 20 21 23 ,4 10 16 20 21 23 
tests/712-test.txt,25,B&B BFS,33397,329.462,4 10 16 20 21 23 ,4 10 16 20 21 23 
tests/713-test.txt,26,Blind Search,1744830464,16066.8,0 13 21 ,0 13 21 
tests/713-test.txt,26,Best-Fit Search,26,0.037,0 16 4 ,0 13 21 
tests/713-test.txt,26,B&B DFS,175,1.267,0 13 21 ,0 13 21 
tests/713-test.txt,26,B&B BFS,2749,26.213,0 13 21 ,0 13 21 
tests/714-test.txt,15,Blind Search,491520,5.266,8 ,8 
tests/714-test.txt,15,Best-Fit Search,15,0.018,14 ,8 
tests/714-test.txt,15,B&B DFS,85,0.296,8 ,8 
tests/714-test.txt,15,B&B BFS,103,0.685,8 ,8 
tests/715-test.txt,10,Blind Search,10240,0.195,6 7 8 ,6 7 8 
tests/715-test.txt,10,Best-Fit Search,10,0.018,2 8 ,6 7 8 
tests/715-test.txt,10,B&B DFS,61,0.27,6 7 8 ,6 7 8 
tests/715-test.txt,10,B&B BFS,201,1.641,6 7 8 ,6 7 8 
tests/716-test.txt,8,Blind Search,2048,0.049,0 6 7 ,0 6 7 
tests/716-test.txt,8,Best-Fit Search,8,0.014,0 6 7 ,0 6 7 
tests/716-test.txt,8,B&B DFS,13,0.057,0 6 7 ,0 6 7 
tests/716-test.txt,8,B&B BFS,45,0.296,0 6 7 ,0 6 7 
tests/717-test.txt,8,Blind Search,2048,0.043,7 ,7 
tests/717-test.txt,8,Best-Fit Search,8,0.013,7 ,7 
tests/717-test.txt,8,B&B DFS,17,0.059,7 ,7 
tests/717-test.txt,8,B&B BFS,35,0.217,7 ,7 
tests/718-test.txt,9,Blind Search,4608,0.092,,
tests/718-test.txt,9,Best-Fit Search,9,0.017,,
tests/718-test.txt,9,B&B DFS,19,0.068,,
tests/718-test.txt,9,B&B BFS,19,0.139,,
tests/719-test.txt,12,Blind Search,49152,0.896,8 ,8 
tests/719-test.txt,12,Best-Fit Search,12,0.022,8 ,8 
tests/719-test.txt,12,B&B DFS,25,0.131,8 ,8 
tests/719-test.txt,12,B&B BFS,49,0.445,8 ,8 
tests/720-test.txt,21,Blind Search,44040192,432.168,0 1 5 6 9 12 ,0 1 5 6 9 12 
tests/720-test.txt,21,Best-Fit Search,21,0.029,9 12 0 1 5 6 ,0 1 5 6 9 12 
tests/720-test.txt,21,B&B DFS,51,0.372,0 1 5 6 9 12 ,0 1 5 6 9 12 
tests/720-test.txt,21,B&B BFS,6223,60.039,0 1 5 6 9 12 ,0 1 5 6 9 12 
tests/721-test.txt,10,Blind Search,10240,0.148,0 1 2 7 ,0 1 2 7 
tests/721-test.txt,10,Best-Fit Search,10,0.014,2 7 1 0 ,0 1 2 7 
tests/721-test.txt,10,B&B DFS,13,0.053,0 1 2 7 ,0 1 2 7 
tests/721-test.txt,10,B&B BFS,95,0.577,0 1 2 7 ,0 1 2 7 
tests/722-test.txt,24,Blind Search,402653184,3778.89,11 ,11 
tests/722-test.txt,24,Best-Fit Search,24,0.033,11 ,11 
tests/722-test.txt,24,B&B DFS,47,0.243,11 ,11 
tests/722-test.txt,24,B&B BFS,91,0.827,11 ,11 
tests/723-test.txt,19,Blind Search,9961472,99.992,11 15 ,11 15 
tests/723-test.txt,19,Best-Fit Search,19,0.051,11 0 ,11 15 
tests/723-test.txt,19,B&B DFS,89,0.496,11 15 ,11 15 
tests/723-test.txt,19,B&B BFS,445,3.77,11 15 ,11 15 
tests/724-test.txt,19,Blind Search,9961472,100.575,7 ,7 
tests/724-test.txt,19,Best-Fit Search,19,0.025,7 ,7 
tests/724-test.txt,19,B&B DFS,67,0.265,7 ,7 
tests/724-test.txt,19,B&B BFS,69,0.528,7 ,7 
tests/725-test.txt,22,Blind Search,92274688,884.474,0 10 14 ,0 10 14 
tests/725-test.txt,22,Best-Fit Search,22,0.031,14 10 0 ,0 10 14 
tests/725-test.txt,22,B&B DFS,147,0.984,0 10 14 ,0 10 14 
tests/725-test.txt,22,B&B BFS,1607,13.729,0 10 14 ,0 10 14 
tests/726-test.txt,23,Blind Search,192937984,1823.7,,
tests/726-test.txt,23,Best-Fit Search,23,0.031,,
tests/726-test.txt,23,B&B DFS,47,0.221,,
tests/726-test.txt,23,B&B BFS,47,0.411,,
tests/727-test.txt,13,Blind Search,106496,1.2,8 12 ,8 12 
tests/727-test.txt,13,Best-Fit Search,13,0.016,10 8 0 ,8 12 
tests/727-test.txt,13,B&B DFS,57,0.192,8 12 ,8 12 
tests/727-test.txt,13,B&B BFS,163,1.024,8 12 ,8 12 
tests/728-test.txt,17,Blind Search,2228224,22.983,6 8 10 16 ,6 8 10 16 
tests/728-test.txt,17,Best-Fit Search,17,0.022,10 16 6 8 ,6 8 10 16 
tests/728-test.txt,17,B&B DFS,63,0.369,6 8 10 16 ,6 8 10 16 
tests/728-test.txt,17,B&B BFS,1251,9.342,6 8 10 16 ,6 8 10 16 
tests/729-test.txt,11,Blind Search,22528,0.266,2 5 7 8 9 10 ,2 5 7 8 9 10 
tests/729-test.txt,11,Best-Fit Search,11,0.015,5 8 2 9 0 7 ,2 5 7 8 9 10 
tests/729-test.txt,11,B&B DFS,25,0.103,2 5 7 8 9 10 ,2 5 7 8 9 10 
tests/729-test.txt,11,B&B BFS,67,0.466,2 5 7 8 9 10 ,2 5 7 8 9 10 
tests/730-test.txt,14,Blind Search,229376,2.546,2 4 5 8 ,2 4 5 8 
tests/730-test.txt,14,Best-Fit Search,14,0.019,8 5 4 13 3 ,2 4 5 8 
tests/730-test.txt,14,B&B DFS,43,0.211,2 4 5 8 ,2 4 5 8 
tests/730-test.txt,14,B&B BFS,495,3.697,2 4 5 8 ,2 4 5 8 
tests/731-test.txt,24,Blind Search,402653184,3784.05,0 1 8 19 21 ,0 1 8 19 21 
tests/731-test.txt,24,Best-Fit Search,24,0.036,19 1 21 0 5 14 ,0 1 8 19 21 
tests/731-test.txt,24,B&B DFS,163,1.339,0 1 8 19 21 ,0 1 8 19 21 
tests/731-test.txt,24,B&B BFS,19755,194.782,0 1 8 19 21 ,0 1 8 19 21 
tests/732-test.txt,27,Blind Search,-671088640,33167.8,2 3 7 8 13 19 ,2 3 7 8 13 19 
tests/732-test.txt,27,Best-Fit Search,27,0.039,3 7 2 19 8 13 ,2 3 7 8 13 19 
tests/732-test.txt,27,B&B DFS,43,0.407,2 3 7 8 13 19 ,2 3 7 8 13 19 
tests/732-test.txt,27,B&B BFS,44003,458.932,2 3 7 8 13 19 ,2 3 7 8 13 19 
tests/733-test.txt,20,Blind Search,20971520,206.46,0 1 7 8 10 14 ,0 1 7 8 10 14 
tests/733-test.txt,20,Best-Fit Search,20,0.028,0 14 1 7 16 8 ,0 1 7 8 10 14 
tests/733-test.txt,20,B&B DFS,171,1.154,0 1 7 8 10 14 ,0 1 7 8 10 14 
tests/733-test.txt,20,B&B BFS,6529,57.861,0 1 7 8 10 14 ,0 1 7 8 10 14 
tests/734-test.txt,18,Blind Search,4718592,48.297,13 ,13 
tests/734-test.txt,18,Best-Fit Search,18,0.023,13 ,13 
tests/734-test.txt,18,B&B DFS,41,0.204,13 ,13 
tests/734-test.txt,18,B&B BFS,197,1.429,13 ,13 
tests/735-test.txt,20,Blind Search,20971520,207.062,1 3 4 6 7 8 15 16 ,1 3 4 6 7 8 15 16 
tests/735-test.txt,20,Best-Fit Search,20,0.028,6 1 8 4 3 7 15 17 ,1 3 4 6 7 8 15 16 
tests/735-test.txt,20,B&B DFS,175,1.166,1 3 4 6 7 8 15 16 ,1 3 4 6 7 8 15 16 
tests/735-test.txt,20,B&B BFS,7149,69.811,1 3 4 6 7 8 15 16 ,1 3 4 6 7 8 15 16 
tests/736-test.txt,10,Blind Search,10240,0.16,1 3 5 6 7 9 ,1 3 5 6 7 9 
tests/736-test.txt,10,Best-Fit Search,10,0.017,7 3 5 9 1 6 ,1 3 5 6 7 9 
tests/736-test.txt,10,B&B DFS,9,0.051,1 3 5 6 7 9 ,1 3 5 6 7 9 
tests/736-test.txt,10,B&B BFS,31,0.226,1 3 5 6 7 9 ,1 3 5 6 7 9 
tests/737-test.txt,25,Blind Search,838860800,7800,3 6 12 ,3 6 12 
tests/737-test.txt,25,Best-Fit Search,25,0.036,12 6 20 ,3 6 12 
tests/737-test.txt,25,B&B DFS,219,1.576,3 6 12 ,3 6 12 
tests/737-test.txt,25,B&B BFS,2883,27.287,3 6 12 ,3 6 12 
tests/738-test.txt,12,Blind Search,49152,0.608,,
tests/738-test.txt,12,Best-Fit Search,12,0.015,,
tests/738-test.txt,12,B&B DFS,25,0.07,,
tests/738-test.txt,12,B&B BFS,25,0.148,,
tests/739-test.txt,17,Blind Search,2228224,24.733,3 6 12 ,3 6 12 
tests/739-test.txt,17,Best-Fit Search,17,0.022,12 8 10 0 ,3 6 12 
tests/739-test.txt,17,B&B DFS,297,1.49,3 6 12 ,3 6 12 
tests/739-test.txt,17,B&B BFS,1607,12.139,3 6 12 ,3 6 12 
tests/740-test.txt,17,Blind Search,2228224,23.357,0 6 8 9 10 12 13 ,0 6 8 9 10 12 13 
tests/740-test.txt,17,Best-Fit Search,17,0.023,9 0 12 8 6 1 ,0 6 8 9 10 12 13 
tests/740-test.txt,17,B&B DFS,167,0.962,0 6 8 9 10 12 13 ,0 6 8 9 10 12 13 
tests/740-test.txt,17,B&B BFS,2919,25.081,0 6 8 9 10 12 13 ,0 6 8 9 10 12 13 
tests/741-test.txt,11,Blind Search,22528,0.264,0 1 2 8 9 ,0 1 2 8 9 
tests/741-test.txt,11,Best-Fit Search,11,0.026,2 9 0 8 5 ,0 1 2 8 9 
tests/741-test.txt,11,B&B DFS,41,0.157,0 1 2 8 9 ,0 1 2 8 9 
tests/741-test.txt,11,B&B BFS,127,0.847,0 1 2 8 9 ,0 1 2 8 9 
tests/742-test.txt,18,Blind Search,4718592,51.169,2 6 8 9 14 17 ,2 6 8 9 14 17 
tests/742-test.txt,18,Best-Fit Search,18,0.025,9 6 2 14 8 17 ,2 6 8 9 14 17 
tests/742-test.txt,18,B&B DFS,69,0.441,2 6 8 9 14 17 ,2 6 8 9 14 17 
tests/742-test.txt,18,B&B BFS,2797,22.378,2 6 8 9 14 17 ,2 6 8 9 14 17 
tests/743-test.txt,14,Blind Search,229376,2.522,1 2 8 10 11 12 ,1 2 8 10 11 12 
tests/743-test.txt,14,Best-Fit Search,14,0.019,12 2 8 1 10 11 ,1 2 8 10 11 12 
tests/743-test.txt,14,B&B DFS,75,0.378,1 2 8 10 11 12 ,1 2 8 10 11 12 
tests/743-test.txt,14,B&B BFS,483,3.786,1 2 8 10 11 12 ,1 2 8 10 11 12 
tests/744-test.txt,23,Blind Search,192937984,1831.27,6 ,6 
tests/744-test.txt,23,Best-Fit Search,23,0.033,6 ,6 
tests/744-test.txt,23,B&B DFS,51,0.28,6 ,6 
tests/744-test.txt,23,B&B BFS,183,1.585,6 ,6 
tests/745-test.txt,17,Blind Search,2228224,23.596,2 4 7 9 11 ,2 4 7 9 11 
tests/745-test.txt,17,Best-Fit Search,17,0.023,11 7 9 2 4 ,2 4 7 9 11 
tests/745-test.txt,17,B&B DFS,63,0.393,2 4 7 9 11 ,2 4 7 9 11 
tests/745-test.txt,17,B&B BFS,3419,27.913,2 4 7 9 11 ,2 4 7 9 11 
tests/746-test.txt,24,Blind Search,402653184,3779.61,5 7 19 21 23 ,5 7 19 21 23 
tests/746-test.txt,24,Best-Fit Search,24,0.035,23 21 7 19 5 ,5 7 19 21 23 
tests/746-test.txt,24,B&B DFS,73,0.578,5 7 19 21 23 ,5 7 19 21 23 
tests/746-test.txt,24,B&B BFS,15611,145.495,5 7 19 21 23 ,5 7 19 21 23 
tests/747-test.txt,17,Blind Search,2228224,23.375,2 3 5 7 9 11 ,2 3 5 7 9 11 
tests/747-test.txt,17,Best-Fit Search,17,0.023,3 5 11 2 8 9 12 ,2 3 5 7 9 11 
tests/747-test.txt,17,B&B DFS,99,0.622,2 3 5 7 9 11 ,2 3 5 7 9 11 
tests/747-test.txt,17,B&B BFS,1203,10.48,2 3 5 7 9 11 ,2 3 5 7 9 11 
tests/748-test.txt,17,Blind Search,2228224,23.188,0 4 8 10 15 ,0 4 8 10 15 
tests/748-test.txt,17,Best-Fit Search,17,0.022,8 15 0 4 10 ,0 4 8 10 15 
tests/748-test.txt,17,B&B DFS,41,0.244,0 4 8 10 15 ,0 4 8 10 15 
tests/748-test.txt,17,B&B BFS,2451,19.272,0 4 8 10 15 ,0 4 8 10 15 
tests/749-test.txt,8,Blind Search,2048,0.038,2 6 7 ,2 6 7 
tests/749-test.txt,8,Best-Fit Search,8,0.012,6 2 7 ,2 6 7 
tests/749-test.txt,8,B&B DFS,19,0.07,2 6 7 ,2 6 7 
tests/749-test.txt,8,B&B BFS,57,0.325,2 6 7 ,2 6 7 
tests/750-test.txt,23,Blind Search,192937984,1827.88,2 7 10 12 19 22 ,2 7 10 12 19 22 
tests/750-test.txt,23,Best-Fit Search,23,0.034,2 12 19 7 22 11 18 ,2 7 10 12 19 22 
tests/750-test.txt,23,B&B DFS,271,2.049,2 7 10 12 19 22 ,2 7 10 12 19 22 
tests/750-test.txt,23,B&B BFS,21675,207.966,2 7 10 12 19 22 ,2 7 10 12 19 22 
tests/751-test.txt,23,Blind Search,192937984,1825.72,5 8 9 13 14 17 21 ,5 8 9 13 14 17 21 
tests/751-test.txt,23,Best-Fit Search,23,0.034,8 13 14 5 21 17 9 ,5 8 9 13 14 17 21 
tests/751-test.txt,23,B&B DFS,69,0.58,5 8 9 13 14 17 21 ,5 8 9 13 14 17 21 
tests/751-test.txt,23,B&B BFS,13929,140.959,5 8 9 13 14 17 21 ,5 8 9 13 14 17 21 
tests/752-test.txt,11,Blind Search,22528,0.295,9 ,9 
tests/752-test.txt,11,Best-Fit Search,11,0.014,9 ,9 
tests/752-test.txt,11,B&B DFS,25,0.077,9 ,9 
tests/752-test.txt,11,B&B BFS,55,0.294,9 ,9 
tests/753-test.txt,9,Blind Search,4608,0.065,1 7 ,1 7 
tests/753-test.txt,9,Best-Fit Search,9,0.012,1 3 ,1 7 
tests/753-test.txt,9,B&B DFS,29,0.077,1 7 ,1 7 
tests/753-test.txt,9,B&B BFS,49,0.243,1 7 ,1 7 
tests/754-test.txt,22,Blind Search,92274688,884.448,4 6 9 20 21 ,4 6 9 20 21 
tests/754-test.txt,22,Best-Fit Search,22,0.032,20 4 8 9 6 ,4 6 9 20 21 
tests/754-test.txt,22,B&B DFS,219,1.436,4 6 9 20 21 ,4 6 9 20 21 
tests/754-test.txt,22,B&B BFS,6499,55.331,4 6 9 20 21 ,4 6 9 20 21 
tests/755-test.txt,15,Blind Search,491520,5.428,14 ,14 
tests/755-test.txt,15,Best-Fit Search,15,0.018,4 ,14 
tests/755-test.txt,15,B&B DFS,59,0.205,14 ,14 
tests/755-test.txt,15,B&B BFS,111,0.736,14 ,14 
tests/756-test.txt,27,Blind Search,-671088640,33165.6,9 14 25 ,9 14 25 
tests/756-test.txt,27,Best-Fit Search,27,0.042,14 25 9 ,9 14 25 
tests/756-test.txt,27,B&B DFS,77,0.663,9 14 25 ,9 14 25 
tests/756-test.txt,27,B&B BFS,4283,42.358,9 14 25 ,9 14 25 
tests/757-test.txt,25,Blind Search,838860800,7804.69,8 18 22 24 ,8 18 22 24 
tests/757-test.txt,25,Best-Fit Search,25,0.035,18 22 17 8 ,8 18 22 24 
tests/757-test.txt,25,B&B DFS,185,1.671,8 18 22 24 ,8 18 22 24 
tests/757-test.txt,25,B&B BFS,4341,41.154,8 18 22 24 ,8 18 22 24 
tests/758-test.txt,13,Blind Search,106496,1.185,5 7 10 11 12 ,5 7 10 11 12 
tests/758-test.txt,13,Best-Fit Search,13,0.016,10 12 7 11 9 ,5 7 10 11 12 
tests/758-test.txt,13,B&B DFS,71,0.326,5 7 10 11 12 ,5 7 10 11 12 
tests/758-test.txt,13,B&B BFS,449,3.177,5 7 10 11 12 ,5 7 10 11 12 
tests/759-test.txt,25,Blind Search,838860800,7804.33,1 10 14 21 23 ,1 10 14 21 23 
tests/759-test.txt,25,Best-Fit Search,25,0.035,23 1 10 2 14 ,1 10 14 21 23 
tests/759-test.txt,25,B&B DFS,205,1.672,1 10 14 21 23 ,1 10 14 21 23 
tests/759-test.txt,25,B&B BFS,11937,115.224,1 10 14 21 23 ,1 10 14 21 23 
tests/760-test.txt,25,Blind Search,838860800,7790.54,0 10 15 22 23 24 ,0 10 15 22 23 24 
tests/760-test.txt,25,Best-Fit Search,25,0.035,0 24 23 15 22 7 ,0 10 15 22 23 24 
